,3m5y,3m10y,2y10y,2y20y,5y10y,10y30y,10yTrea30yFRM
2003-07-13 00:00:00+00:00,1.63,2.77,2.37,3.3600000000000003,1.1400000000000001,1.2800000000000002,1.8599999999999994
2003-07-20 00:00:00+00:00,2.02,3.09,2.49,3.42,1.0699999999999998,1.0899999999999999,1.67
2003-07-27 00:00:00+00:00,2.17,3.2899999999999996,2.6999999999999997,3.6300000000000003,1.1199999999999997,1.0899999999999999,1.7200000000000006
2003-08-03 00:00:00+00:00,2.42,3.49,2.5900000000000003,3.57,1.0700000000000003,1.0299999999999994,1.6999999999999993
2003-08-10 00:00:00+00:00,2.21,3.3099999999999996,2.55,3.5700000000000003,1.0999999999999996,1.1300000000000008,2.0700000000000003
2003-08-17 00:00:00+00:00,2.4699999999999998,3.5999999999999996,2.6999999999999997,3.64,1.13,1.0200000000000005,1.6900000000000004
2003-08-24 00:00:00+00:00,2.49,3.5000000000000004,2.5100000000000007,3.4000000000000004,1.0100000000000002,0.9199999999999999,1.7999999999999998
2003-08-31 00:00:00+00:00,2.48,3.47,2.5,3.38,0.9900000000000002,0.8499999999999996,1.87
2003-09-07 00:00:00+00:00,2.32,3.3899999999999997,2.63,3.5700000000000003,1.0699999999999998,0.9700000000000006,2.0900000000000007
2003-09-14 00:00:00+00:00,2.19,3.3099999999999996,2.6099999999999994,3.5599999999999996,1.1199999999999997,1.0600000000000005,1.8900000000000006
2003-09-21 00:00:00+00:00,2.16,3.2199999999999998,2.4699999999999998,3.42,1.06,1.0300000000000002,1.8399999999999999
2003-09-28 00:00:00+00:00,2.0100000000000002,3.1,2.44,3.3800000000000003,1.0899999999999999,1.0700000000000003,1.9400000000000004
2003-10-05 00:00:00+00:00,2.18,3.27,2.56,3.5000000000000004,1.0899999999999999,1.0200000000000005,1.5599999999999996
2003-10-12 00:00:00+00:00,2.23,3.37,2.64,3.5800000000000005,1.1400000000000001,1.0499999999999998,1.6600000000000001
2003-10-19 00:00:00+00:00,2.4,3.48,2.5100000000000002,3.4200000000000004,1.08,0.96,1.6399999999999997
2003-10-26 00:00:00+00:00,2.1799999999999997,3.29,2.4800000000000004,3.38,1.1100000000000003,1.0299999999999994,1.8099999999999996
2003-11-02 00:00:00+00:00,2.31,3.37,2.48,3.35,1.06,0.9500000000000002,1.6100000000000003
2003-11-09 00:00:00+00:00,2.5100000000000002,3.5200000000000005,2.4400000000000004,3.29,1.0100000000000002,0.8999999999999995,1.5
2003-11-16 00:00:00+00:00,2.24,3.2699999999999996,2.38,3.26,1.0299999999999998,0.9900000000000002,1.8100000000000005
2003-11-23 00:00:00+00:00,2.21,3.2100000000000004,2.3100000000000005,3.21,1.0000000000000004,0.9799999999999995,1.6799999999999997
2003-11-30 00:00:00+00:00,2.4499999999999997,3.4099999999999997,2.28,3.14,0.96,0.8900000000000006,1.5499999999999998
2003-12-07 00:00:00+00:00,2.31,3.3100000000000005,2.3500000000000005,3.21,1.0000000000000004,0.9699999999999998,1.7899999999999991
2003-12-14 00:00:00+00:00,2.32,3.3499999999999996,2.42,3.2800000000000002,1.0299999999999998,0.9700000000000006,1.62
2003-12-21 00:00:00+00:00,2.2800000000000002,3.2700000000000005,2.33,3.17,0.9900000000000002,0.96,1.67
2003-12-28 00:00:00+00:00,2.3,3.3,2.3499999999999996,3.17,1.0,0.9800000000000004,1.6399999999999997
2004-01-04 00:00:00+00:00,2.4299999999999997,3.4499999999999997,2.44,3.27,1.02,0.9199999999999999,1.58
2004-01-11 00:00:00+00:00,2.1799999999999997,3.24,2.4300000000000006,3.3000000000000007,1.0600000000000005,1.0299999999999994,1.6000000000000005
2004-01-18 00:00:00+00:00,2.1399999999999997,3.15,2.34,3.2,1.0100000000000002,1.0,1.67
2004-01-25 00:00:00+00:00,2.16,3.19,2.38,3.24,1.0299999999999998,0.9900000000000002,1.6499999999999995
2004-02-01 00:00:00+00:00,2.25,3.24,2.3200000000000003,3.16,0.9900000000000002,0.9500000000000002,1.46
2004-02-08 00:00:00+00:00,2.19,3.19,2.35,3.18,1.0,0.96,1.5199999999999996
2004-02-15 00:00:00+00:00,2.09,3.13,2.3499999999999996,3.2199999999999998,1.04,1.0300000000000002,1.5600000000000005
2004-02-22 00:00:00+00:00,2.14,3.1599999999999997,2.3499999999999996,3.21,1.0199999999999996,0.9900000000000002,1.5300000000000002
2004-02-29 00:00:00+00:00,2.05,3.0300000000000002,2.33,3.1899999999999995,0.9800000000000004,1.0199999999999996,1.5300000000000002
2004-03-07 00:00:00+00:00,1.87,2.91,2.2800000000000002,3.16,1.04,1.06,1.5499999999999998
2004-03-14 00:00:00+00:00,1.77,2.82,2.2399999999999998,3.1399999999999997,1.0499999999999998,1.1099999999999999,1.67
2004-03-21 00:00:00+00:00,1.81,2.86,2.2399999999999998,3.1199999999999997,1.0499999999999998,1.0899999999999999,1.62
2004-03-28 00:00:00+00:00,1.86,2.9000000000000004,2.26,3.16,1.04,1.06,1.6500000000000004
2004-04-04 00:00:00+00:00,2.2,3.2,2.29,3.1099999999999994,1.0000000000000004,0.9799999999999995,1.6099999999999994
2004-04-11 00:00:00+00:00,2.29,3.28,2.33,3.16,0.9899999999999998,0.96,1.58
2004-04-18 00:00:00+00:00,2.45,3.43,2.3400000000000003,3.1700000000000004,0.98,0.9399999999999995,1.4699999999999998
2004-04-25 00:00:00+00:00,2.6,3.5000000000000004,2.1900000000000004,2.9799999999999995,0.9000000000000004,0.8999999999999995,1.54
2004-05-02 00:00:00+00:00,2.65,3.5500000000000003,2.22,2.9999999999999996,0.9000000000000004,0.8599999999999994,1.46
2004-05-09 00:00:00+00:00,2.8899999999999997,3.7199999999999998,2.15,2.89,0.8300000000000001,0.7400000000000002,1.4900000000000002
2004-05-16 00:00:00+00:00,2.9299999999999997,3.8,2.2,2.95,0.8700000000000001,0.7999999999999998,1.4900000000000002
2004-05-23 00:00:00+00:00,2.88,3.7299999999999995,2.1599999999999997,2.9,0.8499999999999996,0.7700000000000005,1.58
2004-05-30 00:00:00+00:00,2.73,3.58,2.12,2.8499999999999996,0.8500000000000001,0.7599999999999998,1.7200000000000006
2004-06-06 00:00:00+00:00,2.7600000000000002,3.5700000000000003,2.08,2.8099999999999996,0.81,0.7599999999999998,1.5700000000000003
2004-06-13 00:00:00+00:00,2.7,3.51,1.9999999999999996,2.7099999999999995,0.8099999999999996,0.7000000000000002,1.4900000000000002
2004-06-20 00:00:00+00:00,2.65,3.4299999999999997,1.9099999999999997,2.6199999999999997,0.7799999999999998,0.7400000000000002,1.6100000000000003
2004-06-27 00:00:00+00:00,2.54,3.35,1.92,2.63,0.81,0.75,1.5899999999999999
2004-07-04 00:00:00+00:00,2.3200000000000003,3.1800000000000006,1.9400000000000004,2.6799999999999997,0.8600000000000003,0.8199999999999994,1.6399999999999997
2004-07-11 00:00:00+00:00,2.3600000000000003,3.21,1.9400000000000004,2.6800000000000006,0.8500000000000001,0.8199999999999994,1.5199999999999996
2004-07-18 00:00:00+00:00,2.21,3.03,1.8399999999999999,2.5999999999999996,0.8199999999999998,0.8399999999999999,1.5
2004-07-25 00:00:00+00:00,2.31,3.0700000000000003,1.7600000000000002,2.5100000000000002,0.7600000000000002,0.8199999999999994,1.5
2004-08-01 00:00:00+00:00,2.26,3.05,1.8199999999999998,2.56,0.79,0.8099999999999996,1.4800000000000004
2004-08-08 00:00:00+00:00,1.96,2.8000000000000003,1.8400000000000003,2.64,0.8400000000000003,0.8899999999999997,1.5600000000000005
2004-08-15 00:00:00+00:00,1.98,2.78,1.7499999999999996,2.5499999999999994,0.7999999999999998,0.8900000000000006,1.58
2004-08-22 00:00:00+00:00,1.93,2.75,1.7800000000000002,2.5700000000000003,0.8200000000000003,0.8999999999999995,1.5899999999999999
2004-08-29 00:00:00+00:00,1.87,2.6700000000000004,1.7500000000000004,2.5399999999999996,0.8000000000000003,0.8699999999999992,1.6000000000000005
